comparison,stratum,species,feature,group1,group0,n_studies,total_n_group1,total_n_group0,effect_random,se_random,ci_low,ci_high,z_value,p_value,tau2_reml,q_statistic,q_df,q_p_value,i2_percent,direction,note,q_value,significant_fdr_0_05,abs_effect_random
CRC_vs_Control,Female,Adlercreutzia equolifaciens,rCLR_Adlercreutzia equolifaciens,CRC,Control,10,245,293,-0.13940254670310945,0.08751206125051074,-0.3109261867541105,0.032121093347891594,-1.5929523852038836,0.11117087310534718,0.0,6.202719370654861,9,0.7194703356659902,0.0,Higher in Control,,0.4093709671422435,False,0.13940254670310945
CRC_vs_Control,Female,Odoribacter splanchnicus,rCLR_Odoribacter splanchnicus,CRC,Control,10,245,293,0.18875127423592367,0.11887701585766342,-0.04424767684509662,0.42175022531694395,1.5877861071304458,0.11233471405562503,0.0429853467422203,12.93677559269175,9,0.16548803135285786,30.430887236814367,Higher in CRC,,0.4093709671422435,False,0.18875127423592367
CRC_vs_Control,Female,Phocaeicola plebeius,rCLR_Phocaeicola plebeius,CRC,Control,9,238,276,-0.19940125986573193,0.1265589523383826,-0.4474568064489618,0.04865428671749797,-1.5755602917175684,0.1151271733591653,0.05071212397164485,12.338755558271897,8,0.13671733724084956,35.1636397834561,Higher in Control,,0.4093709671422435,False,0.19940125986573193
CRC_vs_Control,Female,[Ruminococcus] gnavus,rCLR_[Ruminococcus] gnavus,CRC,Control,10,245,293,0.13661712819868724,0.08753776404320539,-0.03495688932599533,0.3081911457233698,1.560665042018415,0.11860280356457524,0.0,6.900091035623758,9,0.6475206611390972,0.0,Higher in CRC,,0.4093709671422435,False,0.13661712819868724
CRC_vs_Control,Female,Fusicatenibacter saccharivorans,rCLR_Fusicatenibacter saccharivorans,CRC,Control,10,245,293,-0.19131410678467997,0.12545544160446265,-0.43720677232942673,0.054578558760066814,-1.5249566247421715,0.12726991681554317,0.05630451593985362,14.537419625142919,9,0.1044513473789005,38.090801310885865,Higher in Control,,0.41584741651553003,False,0.19131410678467997
CRC_vs_Control,Female,Akkermansia muciniphila,rCLR_Akkermansia muciniphila,CRC,Control,10,245,293,0.1330763558239679,0.08749087821548328,-0.03840576547837932,0.3045584771263151,1.521031203918323,0.12825200696273356,0.0,5.783071182895636,9,0.7614178118829013,0.0,Higher in CRC,,0.41584741651553003,False,0.1330763558239679
CRC_vs_Control,Female,Barnesiella intestinihominis,rCLR_Barnesiella intestinihominis,CRC,Control,10,245,293,0.13213164635997182,0.09313864143533628,-0.050420090853287275,0.3146833835732309,1.4186555045652816,0.1559994754363805,0.005238406771426277,7.347570424635713,9,0.6009811796412118,0.0,Higher in CRC,,0.490939525638021,False,0.13213164635997182
CRC_vs_Control,Female,Coprococcus eutactus,rCLR_Coprococcus eutactus,CRC,Control,10,245,293,-0.16672825349947762,0.12126863475004661,-0.40441477760956895,0.07095827061061372,-1.3748670778980097,0.1691726575809488,0.04765920059631274,13.528644398926826,9,0.14010782297180993,33.47448765292453,Higher in Control,,0.5171849817474721,False,0.16672825349947762
CRC_vs_Control,Female,Klebsiella quasipneumoniae,rCLR_Klebsiella quasipneumoniae,CRC,Control,10,245,293,0.1453168572245211,0.10851413395248174,-0.06737084532234314,0.35800455977138534,1.3391514260082953,0.18052138178947252,0.025013470264149407,11.988120553769972,9,0.21397984048111074,24.92567988758072,Higher in CRC,,0.5365496625409322,False,0.1453168572245211
CRC_vs_Control,Female,Collinsella aerofaciens,rCLR_Collinsella aerofaciens,CRC,Control,10,245,293,0.11364696552286463,0.08739569905580903,-0.05764860462652108,0.28494253567225036,1.300372521195718,0.1934733232190664,0.0,4.441682528693807,9,0.880016623616811,0.0,Higher in CRC,,0.5561117467914496,False,0.11364696552286463
CRC_vs_Control,Female,Parabacteroides merdae,rCLR_Parabacteroides merdae,CRC,Control,10,245,293,0.11291237872500505,0.08761633919960522,-0.058815646106221184,0.28464040355623127,1.2887137234502695,0.1974976297016363,0.0,9.781951702950838,9,0.36842428281311346,7.993820933658398,Higher in CRC,,0.5561117467914496,False,0.11291237872500505
CRC_vs_Control,Female,Bacteroides sp. CAG:144,rCLR_Bacteroides sp. CAG:144,CRC,Control,8,212,255,-0.1743674243569707,0.1476080355375269,-0.4636791740105234,0.11494432529658202,-1.1812868027272176,0.23748880820803775,0.07526013056820409,12.326062565656466,7,0.09033324282424618,43.20976416667092,Higher in Control,,0.6379907927420951,False,0.1743674243569707
CRC_vs_Control,Female,Holdemanella biformis,rCLR_Holdemanella biformis,CRC,Control,10,245,293,-0.16639557132476435,0.1411637825890941,-0.44307658519938875,0.11028544254986006,-1.1787412342804393,0.23850123093162434,0.09225486165266435,18.014661033917,9,0.03500382603198593,50.040691950543504,Higher in Control,,0.6379907927420951,False,0.16639557132476435
CRC_vs_Control,Female,Bifidobacterium longum,rCLR_Bifidobacterium longum,CRC,Control,10,245,293,-0.11000451898689298,0.09473867265817956,-0.2956923173969249,0.07568327942313896,-1.1611363754672088,0.24558644394809004,0.006868045448117958,9.171596126000276,9,0.42158763765196344,1.8709516167401168,Higher in Control,,0.6409207195718447,False,0.11000451898689298
CRC_vs_Control,Female,Phascolarctobacterium succinatutens,rCLR_Phascolarctobacterium succinatutens,CRC,Control,10,245,293,0.09769924781788737,0.08757703711229915,-0.07395174492221897,0.2693502405579937,1.1155806480711217,0.26460167947082935,0.0,8.66052354211222,9,0.4691822006789853,0.0,Higher in CRC,,0.6682775427664107,False,0.09769924781788737
CRC_vs_Control,Female,Lachnospira eligens,rCLR_Lachnospira eligens,CRC,Control,10,245,293,-0.10936297014328233,0.09884716454508868,-0.3031034126516562,0.0843774723650915,-1.1063844941490144,0.2685601340089314,0.011610238424463752,9.911974432534807,9,0.35765832644373075,9.200734311232338,Higher in Control,,0.6682775427664107,False,0.10936297014328233
CRC_vs_Control,Female,Eubacterium sp. CAG:274,rCLR_Eubacterium sp. CAG:274,CRC,Control,9,238,276,-0.09383371489953303,0.08903040587431493,-0.2683333104131903,0.08066588061412423,-1.0539513324470178,0.2919051993491357,0.0,3.3022298688148397,8,0.9139851775585908,0.0,Higher in Control,,0.7098603711444892,False,0.09383371489953303
CRC_vs_Control,Female,Bacteroides finegoldii,rCLR_Bacteroides finegoldii,CRC,Control,10,245,293,0.09023759712667911,0.08748093462883776,-0.08122503474584289,0.2617002289992011,1.0315115803178974,0.30230098052870824,0.0,6.939961738134612,9,0.6433703080797344,0.0,Higher in CRC,,0.7188045537015951,False,0.09023759712667911
CRC_vs_Control,Female,Megamonas funiformis,rCLR_Megamonas funiformis,CRC,Control,9,238,276,-0.10693814102345564,0.10666024062645567,-0.3159922126513087,0.10211593060439747,-1.0026054731863323,0.3160512540078032,0.018665750730069645,8.183828323497684,8,0.41572249067154743,2.246238755642879,Higher in Control,,0.7318060982434713,False,0.10693814102345564
CRC_vs_Control,Female,Parasutterella excrementihominis,rCLR_Parasutterella excrementihominis,CRC,Control,10,245,293,-0.08841845668708506,0.09139849473737485,-0.2675595063723398,0.09072259299816965,-0.9673951079954581,0.333346554668002,0.003402672515937853,10.212917086789393,9,0.3335250715669703,11.876304061631172,Higher in Control,,0.7318060982434713,False,0.08841845668708506
CRC_vs_Control,Female,Bacteroides caccae,rCLR_Bacteroides caccae,CRC,Control,10,245,293,0.08288238462289399,0.0875393392205644,-0.08869472024941222,0.2544594894952002,0.9468015792769839,0.3437398968921732,0.0,8.631456568211801,9,0.47196523578800464,0.0,Higher in CRC,,0.7318060982434713,False,0.08288238462289399
CRC_vs_Control,Female,Oscillibacter sp. CAG:241,rCLR_Oscillibacter sp. CAG:241,CRC,Control,10,245,293,0.09166529905432393,0.09713185060862148,-0.09871312813857418,0.282043726247222,0.9437202985421927,0.34531259835469386,0.009701735657239965,8.014659698632146,9,0.5326695482951878,0.0,Higher in CRC,,0.7318060982434713,False,0.09166529905432393
CRC_vs_Control,Female,Oscillibacter sp. 57_20,rCLR_Oscillibacter sp. 57_20,CRC,Control,10,245,293,-0.1357212401246505,0.14429897350543208,-0.4185472281952973,0.14710474794599634,-0.9405558253644911,0.34693252865817237,0.10056106806073183,17.57731447684433,9,0.04040644452558507,48.7976390713368,Higher in Control,,0.7318060982434713,False,0.1357212401246505
CRC_vs_Control,Female,Adlercreutzia equolifaciens_1,rCLR_Adlercreutzia equolifaciens_1,CRC,Control,10,245,293,-0.080843694220887,0.08788751934843518,-0.2531032321438199,0.09141584370204595,-0.9198540910044061,0.357649012389884,0.0003895331985516013,6.103758710023191,9,0.7294904386100118,0.0,Higher in Control,,0.7318060982434713,False,0.080843694220887
CRC_vs_Control,Female,[Eubacterium] siraeum,rCLR_[Eubacterium] siraeum,CRC,Control,10,245,293,-0.07996959875754255,0.0874265601921325,-0.25132565673412227,0.09138645921903717,-0.9147059953153571,0.36034599611744345,0.0,5.77498637100372,9,0.7622102811360447,0.0,Higher in Control,,0.7318060982434713,False,0.07996959875754255
CRC_vs_Control,Female,Roseburia faecis,rCLR_Roseburia faecis,CRC,Control,10,245,293,-0.07955584686865332,0.0873943401425501,-0.25084875354805153,0.09173705981074488,-0.9103089140428167,0.362659618804281,0.0,5.058178811763932,9,0.8292074478274246,0.0,Higher in Control,,0.7318060982434713,False,0.07955584686865332
CRC_vs_Control,Female,Coprococcus catus,rCLR_Coprococcus catus,CRC,Control,10,245,293,0.09106845372448213,0.10235248411831255,-0.10954241514741045,0.29167932259637475,0.8897532337291703,0.3735984029587651,0.016300399261340002,9.378001295265408,9,0.4031378940290319,4.030723427776089,Higher in CRC,,0.7318060982434713,False,0.09106845372448213
CRC_vs_Control,Female,Bacteroides salyersiae,rCLR_Bacteroides salyersiae,CRC,Control,9,238,276,-0.07890564396942966,0.08915992501120706,-0.2536590969913955,0.09584780905253619,-0.8849900216886849,0.376162013115803,0.0,6.30222938325803,8,0.6134177349306638,0.0,Higher in Control,,0.7318060982434713,False,0.07890564396942966
CRC_vs_Control,Female,Gemmiger formicilis,rCLR_Gemmiger formicilis,CRC,Control,10,245,293,-0.07433078840087554,0.08739783262058112,-0.24563054033721454,0.09696896353546347,-0.8504877772377566,0.3950539530675833,0.0,5.229976163405592,9,0.8138174699059744,0.0,Higher in Control,,0.7444309764130315,False,0.07433078840087554
CRC_vs_Control,Female,[Ruminococcus] lactaris,rCLR_[Ruminococcus] lactaris,CRC,Control,10,245,293,-0.07349428202252459,0.08767192611646052,-0.2453312572107872,0.09834269316573802,-0.8382875257570729,0.4018692400797368,0.0,11.547990178124548,9,0.24000677514937452,22.064360454265252,Higher in Control,,0.7444309764130315,False,0.07349428202252459
CRC_vs_Control,Female,Eubacterium ramulus,rCLR_Eubacterium ramulus,CRC,Control,10,245,293,0.09069702396576364,0.10857429467096208,-0.12210859358932204,0.3035026415208493,0.8353452743176818,0.40352333300893295,0.02502682363381399,12.95467050138189,9,0.16466812455463073,30.526986394289544,Higher in CRC,,0.7444309764130315,False,0.09069702396576364
CRC_vs_Control,Female,Lawsonibacter asaccharolyticus,rCLR_Lawsonibacter asaccharolyticus,CRC,Control,10,245,293,0.09963416124871848,0.12377618362320801,-0.1429671586527692,0.3422354811502062,0.8049542192383211,0.4208460986570868,0.053042276639314295,13.676777135454085,9,0.1342963569838098,34.19502335334947,Higher in CRC,,0.7632293653611574,False,0.09963416124871848
CRC_vs_Control,Female,Coprobacter fastidiosus,rCLR_Coprobacter fastidiosus,CRC,Control,9,238,276,-0.06759227590407602,0.08903653368450452,-0.24210388192570487,0.10691933011755284,-0.7591521492018668,0.44776154654706946,0.0,3.949094571390642,8,0.8616868551824954,0.0,Higher in Control,,0.7939803350741476,False,0.06759227590407602
CRC_vs_Control,Female,Roseburia hominis,rCLR_Roseburia hominis,CRC,Control,10,245,293,-0.0646736828155627,0.08733492537759249,-0.23585013655564396,0.10650277092451858,-0.7405248534414619,0.458981586362321,0.0,3.9919071719936845,9,0.9119443683184656,0.0,Higher in Control,,0.7939803350741476,False,0.0646736828155627
CRC_vs_Control,Female,Eubacterium sp. CAG:38,rCLR_Eubacterium sp. CAG:38,CRC,Control,10,245,293,-0.06433860950666138,0.08737229878541473,-0.23558831512607425,0.1069110961127515,-0.7363730885080202,0.46150367758692923,0.0,4.936617103786016,9,0.8397981173171957,0.0,Higher in Control,,0.7939803350741476,False,0.06433860950666138
CRC_vs_Control,Female,Phocaeicola dorei,rCLR_Phocaeicola dorei,CRC,Control,10,245,293,0.09231356787627248,0.12735292362946754,-0.1572981624374839,0.34192529819002887,0.7248641432438424,0.46853538024624397,0.06033154362576868,15.006429115660987,9,0.09075953110660358,40.02570544509197,Higher in CRC,,0.7939803350741476,False,0.09231356787627248
CRC_vs_Control,Female,Alistipes inops,rCLR_Alistipes inops,CRC,Control,10,245,293,0.06248802867838507,0.0874542445999292,-0.10892229073747617,0.2338983480942463,0.7145225364903062,0.4749041256518266,0.0,6.778529831976016,9,0.660165156594029,0.0,Higher in CRC,,0.7939803350741476,False,0.06248802867838507
CRC_vs_Control,Female,Firmicutes bacterium CAG:145,rCLR_Firmicutes bacterium CAG:145,CRC,Control,10,245,293,0.08077076944338156,0.11873623493331872,-0.15195225102592314,0.3134937899126862,0.6802537531086593,0.49634380190126715,0.04288416115844781,13.180478018009849,9,0.1546084322173364,31.71719578225941,Higher in CRC,,0.7965623411857795,False,0.08077076944338156
CRC_vs_Control,Female,Parvimonas micra,rCLR_Parvimonas micra,CRC,Control,9,238,276,-0.09011635221574173,0.13445387457695496,-0.35364594638657343,0.17341324195509,-0.6702399056872358,0.5027048687779594,0.06650655249980722,13.983950051271258,8,0.08218471253184459,42.791557673843855,Higher in Control,,0.7965623411857795,False,0.09011635221574173
CRC_vs_Control,Female,Klebsiella variicola,rCLR_Klebsiella variicola,CRC,Control,10,245,293,0.08339616418690861,0.12597706070284087,-0.16351887479065952,0.3303112031644767,0.6619948403434052,0.5079745284155821,0.057027491994302286,15.526318659101424,9,0.07745678138708366,42.03390901857949,Higher in CRC,,0.7965623411857795,False,0.08339616418690861
CRC_vs_Control,Female,Firmicutes bacterium CAG:110,rCLR_Firmicutes bacterium CAG:110,CRC,Control,10,245,293,0.09256597056468586,0.1404878440265653,-0.18279020372738214,0.36792214485675384,0.6588895374263289,0.5099667048900782,0.09050091621417654,17.822640042172033,9,0.03728788418434051,49.5024307358273,Higher in CRC,,0.7965623411857795,False,0.09256597056468586
CRC_vs_Control,Female,Bacteroides xylanisolvens,rCLR_Bacteroides xylanisolvens,CRC,Control,10,245,293,0.05647017595384144,0.08751239901431723,-0.11505412611422033,0.2279944780219032,0.6452820010636754,0.5187444545438389,0.0,8.464546644103791,9,0.4880915095913977,0.0,Higher in CRC,,0.7965623411857795,False,0.05647017595384144
CRC_vs_Control,Female,Prevotella copri,rCLR_Prevotella copri,CRC,Control,10,245,293,-0.05571739245568873,0.08724482560051769,-0.22671725063270337,0.11528246572132593,-0.6386326303271115,0.5230619487575034,0.0,2.023937697518664,9,0.9910833768616161,0.0,Higher in Control,,0.7965623411857795,False,0.05571739245568873
CRC_vs_Control,Female,Blautia sp. CAG:257,rCLR_Blautia sp. CAG:257,CRC,Control,10,245,293,0.07363167791376629,0.11830219260949294,-0.15824061960083988,0.3055039754283725,0.6224033239757372,0.5336766953038143,0.04208603470701187,12.978355742694376,9,0.1635880901978511,30.653773263487754,Higher in CRC,,0.7965623411857795,False,0.07363167791376629
CRC_vs_Control,Female,Eubacterium ventriosum,rCLR_Eubacterium ventriosum,CRC,Control,10,245,293,-0.05407964508635263,0.08752926276495253,-0.22563700010565957,0.11747770993295431,-0.6178464593215629,0.5366765548974284,0.0,8.54081927004118,9,0.4806921012305432,0.0,Higher in Control,,0.7965623411857795,False,0.05407964508635263
CRC_vs_Control,Female,Streptococcus thermophilus,rCLR_Streptococcus thermophilus,CRC,Control,10,245,293,-0.07372018884406187,0.12132901122952297,-0.3115250508539269,0.16408467316580316,-0.6076056179556464,0.5434490738931019,0.04816549865875206,13.93540161670999,9,0.12464174401073781,35.416285460994054,Higher in Control,,0.7965623411857795,False,0.07372018884406187
CRC_vs_Control,Female,Streptococcus parasanguinis,rCLR_Streptococcus parasanguinis,CRC,Control,10,245,293,-0.059156924712341775,0.10160229540862004,-0.25829742371323705,0.1399835742885535,-0.5822400416686142,0.5604050056866767,0.015290276793495653,9.53386054298376,9,0.3895209624268199,5.599626096656545,Higher in Control,,0.810315346060465,False,0.059156924712341775
CRC_vs_Control,Female,Alistipes putredinis,rCLR_Alistipes putredinis,CRC,Control,10,245,293,-0.05693054676632594,0.10062357970655891,-0.2541527629911814,0.14029166945852953,-0.5657773946459496,0.5715451152452997,0.013830194790813948,11.09675037990107,9,0.2691354690637049,18.89517478647441,Higher in Control,,0.8154043644166277,False,0.05693054676632594
CRC_vs_Control,Female,Bacteroides ovatus,rCLR_Bacteroides ovatus,CRC,Control,10,245,293,0.048204642535055395,0.08745047842205265,-0.12319829517216781,0.2196075802422786,0.5512221705913445,0.5814813836745438,0.0,7.0031236634639695,9,0.6367941720707238,0.0,Higher in CRC,,0.8186645796470551,False,0.048204642535055395
CRC_vs_Control,Female,Intestinibacter bartlettii,rCLR_Intestinibacter bartlettii,CRC,Control,9,239,282,-0.048667710123453,0.09103877040118731,-0.22710370010978012,0.12976827986287412,-0.5345822434660024,0.5929387648167075,0.001799164547994613,10.012970636984273,8,0.2641167264255679,20.103630680280745,Higher in Control,,0.8239538679920481,False,0.048667710123453
CRC_vs_Control,Female,Phocaeicola massiliensis,rCLR_Phocaeicola massiliensis,CRC,Control,10,245,293,-0.0608650872850739,0.11915872895829227,-0.29441619604332675,0.17268602147317896,-0.5107900010109858,0.6094981114562043,0.04316955806574965,15.380248447553237,9,0.08100688042456128,41.48339000705959,Higher in Control,,0.8358073415892538,False,0.0608650872850739
CRC_vs_Control,Female,Eubacterium sp. CAG:180,rCLR_Eubacterium sp. CAG:180,CRC,Control,10,245,293,0.043809261207566015,0.08762258520520133,-0.1279310057946286,0.21554952820976062,0.49997681653617165,0.617091401734122,0.0,11.081597368744427,9,0.2701573102359255,18.784271792941684,Higher in CRC,,0.8358073415892538,False,0.043809261207566015
CRC_vs_Control,Female,Klebsiella pneumoniae,rCLR_Klebsiella pneumoniae,CRC,Control,10,245,293,0.04790451890066768,0.09847758093943629,-0.14511153974062743,0.2409205775419628,0.48645101193264445,0.6266474302098912,0.011069542710043352,11.864160088780084,9,0.22107611188209067,24.14127984912067,Higher in CRC,,0.8381409379057295,False,0.04790451890066768
CRC_vs_Control,Female,Ruminococcus bromii,rCLR_Ruminococcus bromii,CRC,Control,10,245,293,0.04662061223224359,0.10798473883079698,-0.1650294758761185,0.2582707003406057,0.4317333424799422,0.6659352311277023,0.02403368011726638,14.019119142588744,9,0.12164674662512913,35.801957965683734,Higher in CRC,,0.8796922188970883,False,0.04662061223224359
CRC_vs_Control,Female,Methanobrevibacter smithii,rCLR_Methanobrevibacter smithii,CRC,Control,9,239,282,0.03682996988509836,0.08878786377700891,-0.13719424311783912,0.2108541828880358,0.41480860467143327,0.6782820200031943,0.0,7.103605932698504,8,0.5254968094139028,0.0,Higher in CRC,,0.885075318784656,False,0.03682996988509836
CRC_vs_Control,Female,Slackia isoflavoniconvertens,rCLR_Slackia isoflavoniconvertens,CRC,Control,10,245,293,-0.03280909399456377,0.08742369201993434,-0.2041595303536351,0.13854134236450755,-0.37528835989999876,0.7074460220568479,0.0,6.657513119570975,9,0.6727280799869557,0.0,Higher in Control,,0.9086793992707412,False,0.03280909399456377
CRC_vs_Control,Female,Bacteroides eggerthii,rCLR_Bacteroides eggerthii,CRC,Control,10,245,293,-0.03211563819651076,0.08742448223528061,-0.20346762337766075,0.13923634698463924,-0.3673529127696718,0.7133557900817034,0.0,6.671770567595108,9,0.6712497460656008,0.0,Higher in Control,,0.9086793992707412,False,0.03211563819651076
CRC_vs_Control,Female,Dialister invisus,rCLR_Dialister invisus,CRC,Control,10,245,293,0.03587923031496028,0.10279611020971997,-0.16560114569609086,0.23735960632601144,0.3490329570035393,0.7270645674684393,0.01669648204304609,11.717830917598342,9,0.229688080400926,23.19397622913799,Higher in CRC,,0.9152459849308588,False,0.03587923031496028
CRC_vs_Control,Female,Acidaminococcus intestini,rCLR_Acidaminococcus intestini,CRC,Control,9,226,277,-0.02875893085628354,0.09039334327388304,-0.20592988367309428,0.14841202196052722,-0.3181531937495306,0.7503687354105267,0.0,4.671407569221555,8,0.7920494709570692,0.0,Higher in Control,,0.933598310336353,False,0.02875893085628354
CRC_vs_Control,Female,Phocaeicola vulgatus,rCLR_Phocaeicola vulgatus,CRC,Control,10,245,293,-0.035769142834784,0.13542801622142908,-0.30120805462878497,0.22966976895921698,-0.2641192260861322,0.791688049491003,0.07850215843897458,16.227401370135706,9,0.062282052685165706,44.53825480299478,Higher in Control,,0.9456921739583478,False,0.035769142834784
CRC_vs_Control,Female,Blautia wexlerae,rCLR_Blautia wexlerae,CRC,Control,10,245,293,-0.022966455096355223,0.08754306623889661,-0.1945508649245926,0.14861795473188213,-0.2623446502739803,0.7930557411712921,0.0,9.338977436683237,9,0.4065901285902732,3.629706131976969,Higher in Control,,0.9456921739583478,False,0.022966455096355223
CRC_vs_Control,Female,Phocaeicola coprocola,rCLR_Phocaeicola coprocola,CRC,Control,9,238,276,0.02652112090393348,0.10164433102870657,-0.17270176791233138,0.22574400972019837,0.26092080724544625,0.7941535786324849,0.01243048271313571,7.3873326522278635,8,0.4954759998009113,0.0,Higher in CRC,,0.9456921739583478,False,0.02652112090393348
CRC_vs_Control,Female,Agathobaculum butyriciproducens,rCLR_Agathobaculum butyriciproducens,CRC,Control,10,245,293,-0.02270454302284141,0.08757764506047579,-0.19435672734137396,0.14894764129569113,-0.2592504400770657,0.7954420154789842,0.0,10.077251823035214,9,0.34426753393793447,10.689936521907333,Higher in Control,,0.9456921739583478,False,0.02270454302284141
CRC_vs_Control,Female,Anaerotignum lactatifermentans,rCLR_Anaerotignum lactatifermentans,CRC,Control,10,245,293,0.02615693931309256,0.11860538399762738,-0.20630961332225708,0.2586234919484422,0.22053753743266674,0.8254525412828723,0.0424848416232387,13.728724675649692,9,0.13230751452354467,34.44402001911304,Higher in CRC,,0.9484472362103807,False,0.02615693931309256
CRC_vs_Control,Female,Blautia obeum,rCLR_Blautia obeum,CRC,Control,10,245,293,0.018355807313052388,0.08749042006211846,-0.1531254160086998,0.1898370306348046,0.20980362535715005,0.8338209434131081,0.0,8.148732871408553,9,0.5192299135018479,0.0,Higher in CRC,,0.9484472362103807,False,0.018355807313052388
CRC_vs_Control,Female,Roseburia intestinalis,rCLR_Roseburia intestinalis,CRC,Control,10,245,293,-0.01819228342210649,0.08747683322600203,-0.18964687654507045,0.15326230970085747,-0.20796687249875123,0.8352548337290308,0.0,7.90347025735295,9,0.5439026823422195,0.0,Higher in Control,,0.9484472362103807,False,0.01819228342210649
CRC_vs_Control,Female,Alistipes shahii,rCLR_Alistipes shahii,CRC,Control,10,245,293,-0.017712603905930376,0.08745159896288633,-0.18911773787318759,0.15369253006132683,-0.2025417958732515,0.8394931870482492,0.0,7.201234168608072,9,0.6161769047515706,0.0,Higher in Control,,0.9484472362103807,False,0.017712603905930376
CRC_vs_Control,Female,[Eubacterium] rectale,rCLR_[Eubacterium] rectale,CRC,Control,10,245,293,0.018057507789448556,0.09553882640603927,-0.1691985919663884,0.20531360754528552,0.18900700865535325,0.8500873236867607,0.007888538635520831,8.447995944124164,9,0.4897036658115135,0.0,Higher in CRC,,0.9484472362103807,False,0.018057507789448556
CRC_vs_Control,Female,Bifidobacterium bifidum,rCLR_Bifidobacterium bifidum,CRC,Control,10,245,293,0.01642763163737891,0.08742056288447474,-0.15491667161619155,0.1877719348909494,0.1879149606836533,0.8509433147308089,0.0,6.509528560142267,9,0.6880359910978451,0.0,Higher in CRC,,0.9484472362103807,False,0.01642763163737891
CRC_vs_Control,Female,Escherichia coli,rCLR_Escherichia coli,CRC,Control,10,245,293,0.013832055544932442,0.08729863718131473,-0.1572732733304444,0.1849373844203093,0.15844526319699564,0.8741059493405999,0.0,3.6652240186458105,9,0.9320344488036529,0.0,Higher in CRC,,0.9638699472611143,False,0.013832055544932442
CRC_vs_Control,Female,Gordonibacter pamelaeae,rCLR_Gordonibacter pamelaeae,CRC,Control,10,245,293,0.01291016853134428,0.087571244632868,-0.158729470949077,0.18454980801176554,0.1474247463932781,0.882796774127002,0.0,9.69936939385313,9,0.37536664946884335,7.210462510030273,Higher in CRC,,0.9638699472611143,False,0.01291016853134428
CRC_vs_Control,Female,Roseburia inulinivorans,rCLR_Roseburia inulinivorans,CRC,Control,10,245,293,0.01069788795583515,0.0874271967981308,-0.1606594177685012,0.1820551936801715,0.12236338745409567,0.9026112331509919,0.0,6.716156573143885,9,0.6666442114656008,0.0,Higher in CRC,,0.9678099065896282,False,0.01069788795583515
CRC_vs_Control,Female,Eggerthella lenta,rCLR_Eggerthella lenta,CRC,Control,10,245,293,0.01025933690830225,0.09535749122565075,-0.17664134589397323,0.19716001971057773,0.10758815879525292,0.9143223903776769,0.007678126592218187,8.676107831170063,9,0.4676932569668548,0.0,Higher in CRC,,0.9678099065896282,False,0.01025933690830225
CRC_vs_Control,Female,Dorea longicatena,rCLR_Dorea longicatena,CRC,Control,10,245,293,-0.009742742492778317,0.10422567517422879,-0.21402506583426673,0.1945395808487101,-0.09347737471109559,0.9255243233466658,0.019011797585553086,9.15548217066492,9,0.4230474831235598,1.6982412041945762,Higher in Control,,0.9678099065896282,False,0.009742742492778317
CRC_vs_Control,Female,Bacteroides intestinalis,rCLR_Bacteroides intestinalis,CRC,Control,10,245,293,-0.007330480317870839,0.08740328481377747,-0.1786409185528747,0.16397995791713302,-0.08386962038657074,0.933160093854061,0.0,6.062196938130411,9,0.7336775740311361,0.0,Higher in Control,,0.9678099065896282,False,0.007330480317870839
CRC_vs_Control,Female,Bacteroides uniformis,rCLR_Bacteroides uniformis,CRC,Control,10,245,293,-0.007313540270747076,0.08732180187368306,-0.17846427194316586,0.16383719140167172,-0.08375388635849053,0.9332521124916385,0.0,4.268985669838615,9,0.8928334872580768,0.0,Higher in Control,,0.9678099065896282,False,0.007313540270747076
CRC_vs_Control,Female,Bifidobacterium pseudocatenulatum,rCLR_Bifidobacterium pseudocatenulatum,CRC,Control,10,245,293,0.007283171731626264,0.09938584611938087,-0.18751308666236022,0.20207943012561275,0.07328178021322897,0.9415818899966973,0.012243240947031395,11.449416913017041,9,0.24615629636285252,21.393376899676493,Higher in CRC,,0.9678099065896282,False,0.007283171731626264
CRC_vs_Control,Female,Enterocloster bolteae,rCLR_Enterocloster bolteae,CRC,Control,10,245,293,-0.007431262302753222,0.11784730534742512,-0.23841198078370646,0.2235494561782,-0.0630583981606126,0.9497200017935603,0.0409358982357214,14.496428420042857,9,0.10572973954631132,37.915742145447766,Higher in Control,,0.9678099065896282,False,0.007431262302753222
CRC_vs_Control,Female,Ruminococcus bicirculans,rCLR_Ruminococcus bicirculans,CRC,Control,10,245,293,-0.0063742409727506,0.13443135078590743,-0.26985968851312914,0.257111206567628,-0.047416327631060434,0.9621814160888386,0.07643535020806498,15.846322801461149,9,0.07016095330543384,43.20448906184006,Higher in Control,,0.971258599259488,False,0.0063742409727506
CRC_vs_Control,Female,Phascolarctobacterium faecium,rCLR_Phascolarctobacterium faecium,CRC,Control,10,245,293,-0.001346939788298259,0.08745294964618554,-0.1727547210948219,0.1700608415182254,-0.01540187945343944,0.9877115640181517,0.0,7.499982919442773,9,0.585210532710253,0.0,Higher in Control,,0.9877115640181517,False,0.001346939788298259
