feature,species,group_a,group_b,n_group_a,n_group_b,n_blocks,blocks,z,p_value,median_group_a,median_group_b,median_difference_a_minus_b,direction,comparison,test,blocking_variable,filter_sex,filter_condition,note,p_adj_BH,significant_FDR_0_05
rCLR_Butyricimonas virosa,Butyricimonas virosa,CRC,Control,644,636,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.3273016750776572,0.1844089099738625,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.4698036516000783,False
rCLR_Slackia isoflavoniconvertens,Slackia isoflavoniconvertens,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.2328293145766465,0.2176394518816015,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.5325368362156749,False
rCLR_Acidaminococcus intestini,Acidaminococcus intestini,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.229225928076117,0.21898711021952988,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.5325368362156749,False
rCLR_Roseburia inulinivorans,Roseburia inulinivorans,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.1520213970279325,0.24931228085264345,0.2039669034022435,0.5683182525258316,-0.3643513491235881,higher_in_Control,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680456829742302,False
rCLR_[Eubacterium] siraeum,[Eubacterium] siraeum,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.1385953579702273,0.2548719654717916,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680456829742302,False
rCLR_Coprococcus eutactus,Coprococcus eutactus,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.1293105136374264,0.2587668672944915,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680456829742302,False
rCLR_Bacteroides uniformis,Bacteroides uniformis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.1198472431843134,0.26277886318281085,2.3802267392678185,2.4862924882621478,-0.1060657489943293,higher_in_Control,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680456829742302,False
rCLR_Phocaeicola dorei,Phocaeicola dorei,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.1140945615772373,0.26523862150709976,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680456829742302,False
rCLR_[Ruminococcus] gnavus,[Ruminococcus] gnavus,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.1136207798380542,0.26544190793188327,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680456829742302,False
rCLR_Blautia wexlerae,Blautia wexlerae,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.0858812024095275,0.2775315543953504,-0.4193669085033444,-0.3032527781192586,-0.1161141303840858,higher_in_Control,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.5822720847118136,False
rCLR_Coprococcus catus,Coprococcus catus,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.0315267099433754,0.30229388937856505,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.6220278108366627,False
rCLR_Holdemanella biformis,Holdemanella biformis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.9976306317523528,0.31845850176559043,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.6408870967038909,False
rCLR_Anaerobutyricum hallii,Anaerobutyricum hallii,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.9874168080023682,0.3234383478692533,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.6408870967038909,False
rCLR_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.9262201341357031,0.3543315911506554,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.6866449515608702,False
rCLR_Prevotella copri,Prevotella copri,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.916574632922481,0.3593655821253152,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.6866449515608702,False
rCLR_Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.8785146846117886,0.3796644721986898,-0.9560568321602264,-1.0792786853530159,0.12322185319278944,higher_in_CRC,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.712703482899295,False
rCLR_Veillonella parvula,Veillonella parvula,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.8145892747984441,0.41530745168044203,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7150835722145367,False
rCLR_Bacteroides stercoris,Bacteroides stercoris,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.8109554071492865,0.41739127964657596,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7150835722145367,False
rCLR_Bacteroides sp. CAG:144,Bacteroides sp. CAG:144,CRC,Control,570,582,8,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;ZellerG_2014,-0.8108295995027227,0.41746353377361933,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7150835722145367,False
rCLR_Phascolarctobacterium faecium,Phascolarctobacterium faecium,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.8094817470033031,0.41823809784114574,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7150835722145367,False
rCLR_Oscillibacter sp. CAG:241,Oscillibacter sp. CAG:241,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.8093913459180595,0.41829007847160893,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7150835722145367,False
rCLR_Megamonas funiformis,Megamonas funiformis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.8046346955105622,0.4210305144814561,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7150835722145367,False
rCLR_Proteobacteria bacterium CAG:139,Proteobacteria bacterium CAG:139,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.7728703247615708,0.4395991286473284,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7190430149962451,False
rCLR_Alistipes putredinis,Alistipes putredinis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.767356268483323,0.44286972194809704,1.220867850674312,0.9127185432712712,0.3081493074030408,higher_in_CRC,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7190430149962451,False
rCLR_Bacteroides finegoldii,Bacteroides finegoldii,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.7662595866176757,0.44352185971731006,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7190430149962451,False
rCLR_Barnesiella intestinihominis,Barnesiella intestinihominis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.7375510152688397,0.4607873315960139,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7358842459816939,False
rCLR_Bacteroides salyersiae,Bacteroides salyersiae,CRC,Control,644,636,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.72461871999852,0.46868597128753475,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7374911607024445,False
rCLR_Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.7054419778109677,0.4805352282145826,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7451778176660919,False
rCLR_Coprobacter fastidiosus,Coprobacter fastidiosus,CRC,Control,644,636,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.6682020146361757,0.5040046496361945,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7704071073010402,False
rCLR_Anaerotignum lactatifermentans,Anaerotignum lactatifermentans,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.6525016092632455,0.51407763505478,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7730192416980755,False
rCLR_Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.6397803289119209,0.522315422986578,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7730192416980755,False
rCLR_Adlercreutzia equolifaciens_1,Adlercreutzia equolifaciens_1,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.6139273614068776,0.5392633285636308,-0.4309002509070654,-0.412076576511554,-0.018823674395511414,higher_in_Control,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7730192416980755,False
rCLR_Klebsiella pneumoniae,Klebsiella pneumoniae,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.6094874101766113,0.5422014151914405,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7730192416980755,False
rCLR_Gemmiger formicilis,Gemmiger formicilis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.6006143948935802,0.5480968479993547,-0.0912931154103753,0.0,-0.0912931154103753,higher_in_Control,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7730192416980755,False
rCLR_Phocaeicola massiliensis,Phocaeicola massiliensis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.581628024867277,0.5608172617885812,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7730192416980755,False
rCLR_Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5735888897080877,0.5662460318383677,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7730192416980755,False
rCLR_Bifidobacterium bifidum,Bifidobacterium bifidum,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.5690637173496488,0.5693128999039135,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7730192416980755,False
rCLR_Firmicutes bacterium CAG:83,Firmicutes bacterium CAG:83,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5669710763987483,0.5707338326555884,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7730192416980755,False
rCLR_Alistipes shahii,Alistipes shahii,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5349504256909281,0.5926841379720664,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7919981634050225,False
rCLR_Firmicutes bacterium CAG:145,Firmicutes bacterium CAG:145,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5250477292880884,0.5995500115495964,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.7919981634050225,False
rCLR_Eubacterium ramulus,Eubacterium ramulus,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.452328423982045,0.6510324021115095,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8495178905601405,False
rCLR_Phocaeicola vulgatus,Phocaeicola vulgatus,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.44061884215254005,0.6594889597054574,2.626797596674653,2.491062176764519,0.13573541991013416,higher_in_CRC,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8501845625118547,False
rCLR_Intestinibacter bartlettii,Intestinibacter bartlettii,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.41465644604318,0.6783934203784865,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8524199398469877,False
rCLR_Bifidobacterium pseudocatenulatum,Bifidobacterium pseudocatenulatum,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.3946790755912711,0.6930797469949953,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8524199398469877,False
rCLR_Enterocloster bolteae,Enterocloster bolteae,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.3880885193083605,0.6979505277057483,-0.7907645921888302,-0.09933345773750765,-0.6914311344513225,higher_in_Control,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8524199398469877,False
rCLR_Alistipes inops,Alistipes inops,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.38133135584395217,0.7029573896206616,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8524199398469877,False
rCLR_Parasutterella excrementihominis,Parasutterella excrementihominis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.36783234232327977,0.7129982514430888,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8524199398469877,False
rCLR_Veillonella atypica,Veillonella atypica,CRC,Control,644,636,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.36461205482597364,0.715401015017646,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8524199398469877,False
rCLR_Klebsiella variicola,Klebsiella variicola,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.36248619962737666,0.7169887344507373,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8524199398469877,False
rCLR_Erysipelatoclostridium ramosum,Erysipelatoclostridium ramosum,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.3298176952271283,0.741537715994616,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8719179737519112,False
rCLR_Bacteroides ovatus,Bacteroides ovatus,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.298605679591369,0.7652409313779702,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.8900084745374219,False
rCLR_Bacteroides intestinalis,Bacteroides intestinalis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.253474531953215,0.7999015392452935,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.9203168247230796,False
rCLR_Bacteroides eggerthii,Bacteroides eggerthii,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.24024341528484877,0.8101415585006002,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.9221824123357896,False
rCLR_Dialister invisus,Dialister invisus,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.21147082628172262,0.8325198946977591,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.937680302449055,False
rCLR_Adlercreutzia equolifaciens,Adlercreutzia equolifaciens,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.16471365870457977,0.8691693657367053,-0.207617600223043,-0.186449140553281,-0.021168459669761996,higher_in_Control,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.9544833410983611,False
rCLR_Streptococcus parasanguinis,Streptococcus parasanguinis,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.16384154981695093,0.869855881603914,-0.6435315969440074,-0.7895463093470857,0.14601471240307828,higher_in_CRC,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.9544833410983611,False
rCLR_Streptococcus salivarius,Streptococcus salivarius,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.13756253357478612,0.8905861678208542,-0.240992771197233,-0.49336097313426214,0.25236820193702914,higher_in_CRC,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.9544833410983611,False
rCLR_Desulfovibrio piger,Desulfovibrio piger,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.1311295496882175,0.8956728257138067,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.9544833410983611,False
rCLR_[Eubacterium] rectale,[Eubacterium] rectale,CRC,Control,671,664,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.12723786199504628,0.8987521393591649,0.9054341581645596,1.0124642240591144,-0.10703006589455477,higher_in_Control,CRC_vs_Control_all,van_elteren_blocked_wilcoxon,Study,,,ok,0.9544833410983611,False
